t_hyp, T1, T2, E_max, P1/2, baseline, A1, A2, b1, b2, C, D, x1, x2
1166.182486, 1166.108884, 495.405553, -100.334516, 2.393899, 17.365952, 220.649960, 224.284282, 0.057635, 0.060986, 0.000002, 6.153610, 2.323733, 4.520120
1150.338050, 1156.054538, 492.143042, -101.038899, 2.328690, 0.000000, 216.186921, 206.833200, 0.056152, 0.051546, -6.989315, 4.631591, 2.322785, 4.507872
1182.026922, 1176.163231, 498.668063, -99.630133, 2.459108, 0.000000, 225.112999, 241.735364, 0.059119, 0.070426, 6.989319, 7.675629, 2.324680, 4.532368
15.844436, 10.054346, 3.262510, 0.704383, 0.065209, 0.000000, 4.463039, 17.451082, 0.001484, 0.009440, 6.989317, 1.522019, 0.000947, 0.012248
1.358658, 0.862213, 0.658553, 0.702034, 2.723971, 0.000000, 2.022678, 7.780787, 2.574437, 15.478680, 379678310.476967, 24.733760, 0.040774, 0.270961
