t_hyp, T1, T2, E_max, P1/2, baseline, A1, A2, A3, b1, b2, b3, C, D, x1, x2, x3
1474.683140, 1408.342982, 592.164450, -48.776933, 3.215860, 23.511970, 181.809027, 151.235289, 189.480394, 0.085951, 0.082610, 0.077866, 11.371746, 10.201896, 1.845610, 3.063370, 5.045809
1442.268919, 1388.506204, 581.494035, -49.691284, 3.052607, 0.000000, 175.092275, 132.626103, 175.901270, 0.082170, 0.065410, 0.044596, 2.908127, 8.185268, 1.843470, 3.043628, 5.039990
1507.097360, 1428.179759, 602.834865, -47.862582, 3.379113, 0.000000, 188.525778, 169.844475, 203.059519, 0.089731, 0.099810, 0.111137, 19.835365, 12.218523, 1.847750, 3.083112, 5.051628
32.414221, 19.836777, 10.670415, 0.914351, 0.163253, 0.000000, 6.716752, 18.609186, 13.579125, 0.003780, 0.017200, 0.033271, 8.463619, 2.016627, 0.002140, 0.019742, 0.005819
2.198046, 1.408519, 1.801934, 1.874557, 5.076495, 0.000000, 3.694399, 12.304791, 7.166506, 4.398317, 20.820482, 42.728133, 74.426735, 19.767183, 0.115940, 0.644450, 0.115324
