t_hyp, T1, T2, E_max, P1/2, baseline, A1, A2, A3, b1, b2, b3, C, D, x1, x2, x3
724.941827, 693.512644, 327.599236, -90.716335, 5.028729, 12.431059, 219.920373, 188.830254, 212.890428, 0.118329, 0.117107, 0.105658, 29.102521, 2.196166, 1.782985, 3.022915, 4.982486
710.312520, 666.901081, 320.392673, -91.990886, 4.872545, 0.000000, 212.655339, 175.825444, 201.016897, 0.114384, 0.106673, 0.098233, 21.178725, 0.836336, 1.780937, 3.014418, 4.975220
739.571135, 720.124207, 334.805800, -89.441785, 5.184913, 0.000000, 227.185406, 201.835065, 224.763958, 0.122274, 0.127542, 0.113082, 37.026317, 3.555996, 1.785034, 3.031413, 4.989753
14.629307, 26.611563, 7.206563, 1.274550, 0.156184, 0.000000, 7.265033, 13.004811, 11.873530, 0.003945, 0.010435, 0.007425, 7.923796, 1.359830, 0.002049, 0.008498, 0.007267
2.017997, 3.837214, 2.199811, 1.404984, 3.105832, 0.000000, 3.303484, 6.887038, 5.577296, 3.333892, 8.910323, 7.027068, 27.227182, 61.918354, 0.114900, 0.281104, 0.145844
